date,state,coronavirus,mask,sanitizer,toilet paper,positive,positiveIncrease,negative,negativeIncrease,pending,total,totalTestResultsIncrease,recovered,death,deathIncrease,hospitalizedCumulative,hospitalizedIncrease,total_hospital_beds,available_hospital_beds,hospital_bed_occupancy_rate,total_icu_beds,available_icu_beds,icu_bed_occupancy_rate,adult_population,population_65,home
2020-01-09,FL,38,1433,80,139,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-10,FL,14,1413,79,147,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-11,FL,36,1506,61,162,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-12,FL,28,1642,71,165,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-13,FL,29,1547,72,144,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-14,FL,26,1425,72,144,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-15,FL,5,274,10,29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-16,FL,15,203,10,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-17,FL,23,203,11,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-18,FL,44,227,4,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-19,FL,30,218,6,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-20,FL,122,218,6,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-21,FL,642,220,10,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-22,FL,627,152,0,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-23,FL,649,143,1,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-24,FL,1195,153,1,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-25,FL,1481,186,1,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-26,FL,1633,211,0,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-27,FL,1728,205,6,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-28,FL,1861,220,17,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-29,FL,1394,168,15,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-30,FL,1481,165,10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-31,FL,1553,183,6,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-01,FL,1180,164,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-02,FL,1044,151,2,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-03,FL,853,139,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-04,FL,758,133,0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-05,FL,1475,260,17,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-06,FL,1525,252,18,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-07,FL,1688,254,17,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-08,FL,1637,267,17,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-09,FL,1429,267,17,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-10,FL,1410,246,17,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-11,FL,1459,247,17,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-12,FL,1536,301,21,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-13,FL,1671,316,20,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-14,FL,1408,278,18,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-15,FL,1232,282,17,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-16,FL,1191,293,18,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-17,FL,1284,282,19,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-18,FL,1240,265,16,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-19,FL,876,220,8,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-20,FL,748,205,13,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-21,FL,778,196,18,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-22,FL,969,230,13,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-23,FL,1160,244,16,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-24,FL,802,153,7,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-25,FL,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-02-26,FL,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-11,FL,0,0,0,0,28,9.0,301,79.0,147.0,476.0,88.0,0.0,2.0,2.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-12,FL,0,0,0,0,32,4.0,301,0.0,147.0,480.0,4.0,0.0,2.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-13,FL,0,0,0,0,50,18.0,478,177.0,221.0,749.0,195.0,0.0,2.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-14,FL,0,0,0,0,77,27.0,478,0.0,221.0,776.0,27.0,0.0,3.0,1.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-15,FL,0,0,0,0,116,39.0,678,200.0,454.0,1248.0,239.0,0.0,4.0,1.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-16,FL,0,0,0,0,141,25.0,684,6.0,514.0,1339.0,31.0,0.0,4.0,0.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-17,FL,737,16,17,25,186,45.0,940,256.0,872.0,1998.0,301.0,0.0,6.0,2.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-18,FL,1838,50,46,67,314,128.0,1225,285.0,954.0,2493.0,413.0,0.0,7.0,1.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-19,FL,1678,53,43,58,390,76.0,1533,308.0,1019.0,2942.0,384.0,0.0,8.0,1.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-20,FL,1685,62,42,53,520,130.0,1870,337.0,1026.0,3416.0,467.0,0.0,10.0,2.0,0.0,0.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-21,FL,1655,75,36,54,658,138.0,6579,4709.0,1002.0,8239.0,4847.0,0.0,12.0,2.0,158.0,158.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-22,FL,1673,75,38,54,830,172.0,7990,1411.0,963.0,9783.0,1583.0,0.0,13.0,1.0,185.0,27.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-23,FL,1637,71,28,43,1171,341.0,11063,3073.0,860.0,13094.0,3414.0,0.0,14.0,1.0,217.0,32.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-24,FL,1443,68,25,37,1412,241.0,13127,2064.0,1008.0,15547.0,2305.0,0.0,18.0,4.0,259.0,42.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-03-25,FL,59,3,1,2,1682,270.0,15374,2247.0,1233.0,18289.0,2517.0,0.0,22.0,4.0,316.0,57.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-04-01,FL,0,0,0,0,6955,617.0,59529,5244.0,1235.0,67719.0,5861.0,0.0,87.0,10.0,949.0,126.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-04-02,FL,539,123,37,30,8010,1055.0,69286,9757.0,1285.0,78581.0,10812.0,0.0,128.0,41.0,1123.0,174.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-04-03,FL,1647,260,37,31,9585,1575.0,82137,12851.0,1225.0,92947.0,14426.0,0.0,163.0,35.0,1287.0,164.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,1
2020-04-04,FL,1729,377,41,32,11111,1526.0,90956,8819.0,1281.0,103348.0,10345.0,0.0,191.0,28.0,1462.0,175.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,1
2020-04-05,FL,1708,258,34,31,12151,1040.0,101253,10297.0,1129.0,114533.0,11337.0,0.0,218.0,27.0,1572.0,110.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,1
2020-04-06,FL,1672,208,25,24,13324,1173.0,109950,8697.0,1142.0,124416.0,9870.0,0.0,236.0,18.0,1682.0,110.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,1
2020-04-07,FL,1576,189,25,24,14747,1423.0,123415,13465.0,1407.0,139569.0,14888.0,0.0,296.0,60.0,1999.0,317.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,1
2020-04-08,FL,1765,188,29,25,15455,708.0,127679,4264.0,1324.0,144458.0,4972.0,0.0,309.0,13.0,2062.0,63.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,1
2020-04-09,FL,1623,185,26,24,16364,909.0,136185,8506.0,1395.0,153944.0,9415.0,0.0,354.0,45.0,2268.0,206.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,1
2020-04-10,FL,1554,186,25,24,17531,1167.0,145299,9114.0,1411.0,164241.0,10281.0,0.0,390.0,36.0,2487.0,219.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-04-11,FL,1135,209,27,22,18494,963.0,154439,9140.0,1418.0,174351.0,10103.0,0.0,438.0,48.0,2661.0,174.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-04-12,FL,972,154,24,22,19355,861.0,163398,8959.0,1297.0,184050.0,9820.0,0.0,465.0,27.0,2772.0,111.0,51190,17651,0.66,6226,2044,0.67,16166865,3926889,0
2020-01-01,GA,0,724,39,94,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-02,GA,0,1268,61,102,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-03,GA,3,1289,64,106,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-04,GA,4,1429,82,137,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-05,GA,5,1420,80,128,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-06,GA,3,1300,65,107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-07,GA,3,1283,65,124,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-08,GA,11,1449,80,147,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-09,GA,32,1421,80,124,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-10,GA,20,1367,71,127,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-11,GA,32,1496,82,134,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-12,GA,23,1523,66,149,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-13,GA,39,1416,73,112,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-14,GA,27,1257,68,131,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-15,GA,3,249,12,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-16,GA,17,192,12,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-17,GA,17,196,6,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-18,GA,37,223,6,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-19,GA,30,225,6,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-20,GA,107,216,6,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-21,GA,637,223,8,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-22,GA,661,162,5,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-23,GA,616,150,2,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-24,GA,1124,155,3,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-25,GA,1364,197,1,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-26,GA,1489,227,3,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-27,GA,1605,208,5,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-28,GA,1729,217,18,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-29,GA,1553,194,20,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-30,GA,1563,199,21,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-01-31,GA,1600,207,14,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-01,GA,1213,205,10,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-02,GA,1116,195,5,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-03,GA,971,181,7,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-04,GA,844,164,10,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-05,GA,1575,332,19,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-06,GA,1556,320,24,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-07,GA,1750,312,23,20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-08,GA,1670,341,19,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-09,GA,1448,334,18,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-10,GA,1482,306,20,20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-11,GA,1552,294,21,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-12,GA,1571,281,19,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-13,GA,1579,301,19,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-14,GA,1201,262,14,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-15,GA,1031,279,10,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-16,GA,998,282,15,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-17,GA,1073,264,16,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-18,GA,1016,251,12,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-19,GA,804,214,13,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-20,GA,685,208,9,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-21,GA,695,208,15,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-22,GA,842,244,18,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-23,GA,1041,266,13,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-24,GA,688,147,9,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-25,GA,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-02-26,GA,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-11,GA,0,0,0,0,22,5.0,0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-12,GA,0,0,0,0,31,9.0,0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-13,GA,0,0,0,0,42,11.0,0,0.0,0.0,42.0,11.0,0.0,1.0,1.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-14,GA,0,0,0,0,66,24.0,0,0.0,0.0,66.0,24.0,0.0,1.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-15,GA,0,0,0,0,99,33.0,0,0.0,0.0,99.0,33.0,0.0,1.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-16,GA,0,0,0,0,121,22.0,0,0.0,0.0,121.0,22.0,0.0,1.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-17,GA,717,17,24,19,146,25.0,0,0.0,0.0,146.0,25.0,0.0,1.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-18,GA,1893,53,47,49,197,51.0,1311,1311.0,0.0,1508.0,1362.0,0.0,1.0,0.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-19,GA,1767,60,46,46,287,90.0,1544,233.0,0.0,1831.0,323.0,0.0,10.0,9.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-20,GA,1723,70,43,42,420,133.0,1966,422.0,0.0,2386.0,555.0,0.0,13.0,3.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-21,GA,1711,92,47,43,507,87.0,2557,591.0,0.0,3064.0,678.0,0.0,14.0,1.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-22,GA,1764,94,43,43,600,93.0,3420,863.0,0.0,4020.0,956.0,0.0,23.0,9.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-23,GA,1754,94,42,29,772,172.0,4297,877.0,0.0,5069.0,1049.0,0.0,25.0,2.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-24,GA,1594,82,28,25,1026,254.0,4458,161.0,0.0,5484.0,415.0,0.0,32.0,7.0,0.0,0.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
2020-03-25,GA,67,4,1,1,1247,221.0,4932,474.0,0.0,6179.0,695.0,0.0,40.0,8.0,394.0,394.0,23831,7210,0.7,2703,752,0.72,7702432,1300430,0
